Wall time,Step,Value
1600497515.807671,443,0.0
1600497647.972374,444,0.0
1600497776.2085037,445,0.0
1600497905.1868663,446,0.0
1600498034.7341871,447,0.0
1600498163.7686095,448,0.0
1600498301.0844429,449,0.0
1600498430.2090788,450,0.0
1600498562.811858,451,0.0
1600498698.35825,452,0.0
1600498832.4146647,453,0.0
1600498964.0996022,454,0.0
1600499095.0974991,455,0.0
1600499223.9575026,456,0.0
1600499353.2022786,457,0.0
1600499486.701568,458,0.0
1600499616.7271285,459,0.0
1600499748.2932498,460,0.0
1600499878.8776891,461,0.0
1600500006.2121646,462,0.0
1600500136.4967868,463,0.0
1600500269.8853033,464,0.0
1600500402.139748,465,0.0
1600500534.0556765,466,0.0
1600500668.2017994,467,0.0
1600500799.5285914,468,0.0
1600500927.1652129,469,0.0
1600501061.1635113,470,0.0
1600501197.400218,471,0.0
1600501225.5478022,472,0.799609363079071
1600501355.886284,473,0.0
1600501484.6244466,474,0.0
1600501611.0018454,475,0.0
1600501744.9083173,476,0.0
1600501879.8143077,477,0.0
1600502009.7196715,478,0.0
1600502161.6091166,479,0.0
1600502301.7193778,480,0.0
1600502424.2584789,481,0.0
1600502545.732077,482,0.0
1600502668.7199652,483,0.0
1600502793.9341695,484,0.0
1600502923.0288856,485,0.0
1600503050.7671673,486,0.0
1600503178.0503483,487,0.0
1600503305.3905098,488,0.0
1600503430.9971805,489,0.0
1600503552.8963401,490,0.0
1600503675.273812,491,0.0
1600503800.2617798,492,0.0
1600503931.6643543,493,0.0
1600504057.8321788,494,0.0
1600504180.8437443,495,0.0
1600504305.5136616,496,0.0
1600504432.7343183,497,0.0
1600504555.5648081,498,0.0
1600504678.8004422,499,0.0
1600504805.6173532,500,0.0
1600504931.0388727,501,0.0
1600505057.1661317,502,0.0
1600505179.1687677,503,0.0
1600505305.9261827,504,0.0
1600505428.1645796,505,0.0
1600505551.7169135,506,0.0
1600505677.9043648,507,0.0
1600505805.9408329,508,0.0
1600505935.7527213,509,0.0
1600506062.632506,510,0.0
1600506192.2965083,511,0.0
1600506314.9301562,512,0.0
1600506432.6574848,513,0.0
1600506553.8439624,514,0.0
1600506676.7287133,515,0.0
1600506796.4178205,516,0.0
1600506914.6491103,517,0.0
1600507033.020567,518,0.0
1600507153.0623667,519,0.0
1600507273.339347,520,0.0
1600507392.1405776,521,0.0
1600507513.6139913,522,0.0
1600507632.955154,523,0.0
1600507753.5891604,524,0.0
1600507872.6241398,525,0.0
1600507991.664321,526,0.0
1600508109.3443248,527,0.0
1600508230.504454,528,0.0
1600508347.8756382,529,0.0
1600508467.0517864,530,0.0
1600508589.5546682,531,0.0
1600508706.9598897,532,0.0
1600508826.6715806,533,0.0
1600508945.9218867,534,0.0
1600509064.7230194,535,0.0
1600509187.2239933,536,0.0
1600509307.646952,537,0.0
1600509425.4662817,538,0.0
1600509546.6021705,539,0.0
1600509663.4186075,540,0.0
1600509787.534084,541,0.0
1600509908.6162946,542,0.0
1600510028.8978949,543,0.0
1600510101.6048727,544,0.46562498807907104
1600510225.442687,545,0.0
1600510343.3171408,546,0.0
1600510464.2817159,547,0.0
1600510583.700303,548,0.0
1600510708.21722,549,0.0
1600510823.7061036,550,0.0
1600510939.8267665,551,0.0
1600511058.2419193,552,0.0
1600511177.0848079,553,0.0
1600511297.2935424,554,0.0
1600511417.539223,555,0.0
1600511534.7389815,556,0.0
1600511654.2434335,557,0.0
1600511743.6658347,558,0.3285156190395355
1600511862.9975603,559,0.0
1600511982.1782062,560,0.0
1600512099.8468795,561,0.0
1600512225.2024114,562,0.0
1600512350.114182,563,0.0
1600512484.9841719,564,0.0
1600512620.5384169,565,0.0
1600512753.2056282,566,0.0
1600512889.9349658,567,0.0
1600513026.7401097,568,0.0
1600513164.4852931,569,0.0
1600513304.4656093,570,0.0
1600513439.3867908,571,0.0
1600513579.5751324,572,0.0
1600513721.2028716,573,0.0
1600513864.8803701,574,0.0
1600514009.750835,575,0.0
1600514150.7898319,576,0.0
1600514286.7691882,577,0.0
1600514430.8585474,578,0.0
1600514574.9054766,579,0.0
1600514716.785066,580,0.0
1600514852.7171545,581,0.0
1600514993.5975032,582,0.0
1600515132.1445203,583,0.0
1600515278.152135,584,0.0
1600515417.7477107,585,0.0
1600515558.5650084,586,0.0
1600515695.4515877,587,0.0
1600515839.7627409,588,0.0
1600515980.2130291,589,0.0
1600516121.7850084,590,0.0
1600516265.0581105,591,0.0
1600516404.8358805,592,0.0
1600516548.337632,593,0.0
1600516657.8784103,594,0.2828125059604645
1600516797.0623097,595,0.0
1600516936.94877,596,0.0
1600517074.2194083,597,0.0
1600517213.3561013,598,0.0
1600517356.1648173,599,0.0
1600517491.7945058,600,0.0
1600517631.333672,601,0.0
1600517775.3195658,602,0.0
1600517915.9804337,603,0.0
1600518058.9987833,604,0.0
1600518195.1730747,605,0.0
1600518338.2373474,606,0.0
1600518475.529717,607,0.0
1600518615.167676,608,0.0
1600518759.8571374,609,0.0
1600518906.5459166,610,0.0
1600519051.3972704,611,0.0
1600519187.8738909,612,0.0
1600519324.845016,613,0.0
1600519461.5841694,614,0.0
1600519602.1174815,615,0.0
1600519744.5518472,616,0.0
1600519893.1419044,617,0.0
1600520027.0611598,618,0.0
1600520162.4171054,619,0.0
1600520306.8817444,620,0.0
1600520447.212811,621,0.0
1600520586.7471542,622,0.0
1600520723.9862635,623,0.0
1600520863.175822,624,0.0
1600521000.828869,625,0.0
1600521142.2889767,626,0.0
1600521280.2410564,627,0.0
1600521424.3604112,628,0.0
1600521568.920983,629,0.0
1600521709.186475,630,0.0
